customer_id,Recency,Frequency,Monetary,Cluster,discount_amount,category,Recency_scaled,Frequency_scaled,Monetary_scaled,discount_amount_scaled,category_scaled,new_Cluster,segment
CUST01775,50,2,1120.32,2,55.1632,2,-0.478974808,-0.58350905,-0.671471836,-1.059968352,-0.278745838,2,New/churn customers
CUST01776,80,2,2686.35,2,677.9556,2,-0.104540092,-0.58350905,0.064216091,0.035942588,-0.278745838,3,loyal customers
CUST01777,168,5,3035.66,0,647.6422,3,0.993801741,0.675485604,0.228314575,-0.017399082,0.514836618,3,loyal customers
CUST01778,88,1,512.32,2,122.9568,1,-0.004690835,-1.003173935,-0.957097437,-0.940673788,-1.072328294,2,New/churn customers
CUST01779,168,4,3408.21,0,718.4815,3,0.993801741,0.255820719,0.403330723,0.107254918,0.514836618,3,loyal customers
CUST01780,6,3,2803.73,0,789.4486,2,-1.028145725,-0.163844165,0.119358744,0.232133805,-0.278745838,3,loyal customers
CUST01781,242,1,1360.78,4,585.1354,1,1.917407373,-1.003173935,-0.55850879,-0.127390607,-1.072328294,0,At-Risk/dormant Segment
CUST01782,138,7,4334.56,0,1430.2332,4,0.619367025,1.514815373,0.838510452,1.359705133,1.308419074,4,Potential Big Spenders
CUST01783,22,4,2577.89,0,600.0626,4,-0.82844721,0.255820719,0.013263866,-0.101123617,1.308419074,3,loyal customers
CUST01784,68,3,2180.12,2,191.7907,2,-0.254313979,-0.163844165,-0.173600106,-0.819548636,-0.278745838,2,New/churn customers
CUST01785,15,1,982.58,2,451.9868,1,-0.91581531,-1.003173935,-0.736179189,-0.361688597,-1.072328294,2,New/churn customers
CUST01786,24,6,3745.53,0,424.3148,4,-0.803484895,1.095150489,0.561796558,-0.410382267,1.308419074,3,loyal customers
CUST01787,76,1,1770.53,2,336.4007,1,-0.154464721,-1.003173935,-0.366016866,-0.565082331,-1.072328294,2,New/churn customers
CUST01788,55,5,3455.7,0,1294.1463,2,-0.416569022,0.675485604,0.425640525,1.120236696,-0.278745838,3,loyal customers
CUST01789,53,1,341.52,2,122.9472,1,-0.441531337,-1.003173935,-1.037335681,-0.940690681,-1.072328294,2,New/churn customers
CUST01790,41,3,1750.7,2,619.1572,2,-0.591305223,-0.163844165,-0.375332583,-0.067523366,-0.278745838,3,loyal customers
CUST01791,83,2,516.61,2,208.9312,2,-0.067096621,-0.58350905,-0.955082085,-0.789386962,-0.278745838,2,New/churn customers
CUST01792,37,1,821.29,2,147.8322,1,-0.641229852,-1.003173935,-0.811949835,-0.89690122,-1.072328294,2,New/churn customers
CUST01793,49,4,5185.16,0,1809.682,3,-0.491455966,0.255820719,1.238104426,2.027410922,0.514836618,4,Potential Big Spenders
CUST01794,27,2,1843.9,2,810.5272,2,-0.766041424,-0.58350905,-0.331549185,0.269225247,-0.278745838,3,loyal customers
CUST01795,90,1,1266.99,2,215.3883,1,0.020271479,-1.003173935,-0.602569358,-0.778024578,-1.072328294,2,New/churn customers
CUST01796,34,1,500.81,2,130.2106,1,-0.678673323,-1.003173935,-0.962504593,-0.927909472,-1.072328294,2,New/churn customers
CUST01797,118,1,1593.85,1,0,1,0.369743881,-1.003173935,-0.449017411,-1.157037543,-1.072328294,2,New/churn customers
CUST01798,104,4,3577.66,0,777.3259,2,0.19500768,0.255820719,0.482934766,0.210801817,-0.278745838,3,loyal customers
CUST01799,75,1,659.32,2,98.898,1,-0.166945878,-1.003173935,-0.888039932,-0.983009408,-1.072328294,2,New/churn customers
CUST01800,123,1,507.22,1,71.0108,1,0.432149667,-1.003173935,-0.95949331,-1.032081759,-1.072328294,2,New/churn customers
CUST01801,25,1,371.61,2,167.2245,1,-0.791003738,-1.003173935,-1.023200033,-0.862777114,-1.072328294,2,New/churn customers
CUST01802,140,3,1461.8,1,434.102,3,0.644329339,-0.163844165,-0.511051721,-0.393159996,0.514836618,3,loyal customers
CUST01803,105,3,2088.76,1,728.705,3,0.207488837,-0.163844165,-0.216519111,0.125244935,0.514836618,3,loyal customers
CUST01804,178,3,1552.45,1,632.2336,2,1.118613313,-0.163844165,-0.468466259,-0.044513179,-0.278745838,0,At-Risk/dormant Segment
CUST01805,38,1,433.16,2,129.948,1,-0.628748695,-1.003173935,-0.994285139,-0.928371563,-1.072328294,2,New/churn customers
CUST01806,51,1,411.72,2,177.0396,1,-0.466493651,-1.003173935,-1.004357199,-0.845505748,-1.072328294,2,New/churn customers
CUST01807,75,3,3341.2,0,874.0724,2,-0.166945878,-0.163844165,0.371850835,0.381044016,-0.278745838,3,loyal customers
CUST01808,18,6,3618.03,0,754.3179,5,-0.878371839,1.095150489,0.501899742,0.170315262,2.10200153,4,Potential Big Spenders
CUST01809,46,7,7139.78,3,1526.8959,4,-0.528899437,1.514815373,2.156343754,1.529799871,1.308419074,4,Potential Big Spenders
CUST01810,29,1,381.71,2,91.6104,1,-0.741079109,-1.003173935,-1.018455266,-0.9958332,-1.072328294,2,New/churn customers
CUST01811,70,4,3016.58,0,857.1709,3,-0.229351664,0.255820719,0.219351193,0.351302904,0.514836618,3,loyal customers
CUST01812,26,4,2569.42,0,569.9751,3,-0.778522581,0.255820719,0.009284838,-0.154067777,0.514836618,3,loyal customers
CUST01813,23,5,3758.42,0,1282.5341,5,-0.815966053,0.675485604,0.567852008,1.099803021,2.10200153,4,Potential Big Spenders
CUST01814,44,1,579.84,2,139.1616,1,-0.553861751,-1.003173935,-0.925377962,-0.91215864,-1.072328294,2,New/churn customers
CUST01815,5,1,762.94,2,205.9938,1,-1.040626882,-1.003173935,-0.839361437,-0.794555825,-1.072328294,2,New/churn customers
CUST01816,190,1,507.79,1,60.9348,1,1.268387199,-1.003173935,-0.959225536,-1.049812224,-1.072328294,0,At-Risk/dormant Segment
CUST01817,148,7,5667.97,3,788.8001,3,0.744178597,1.514815373,1.4649184,0.230992657,0.514836618,4,Potential Big Spenders
CUST01818,169,5,3080.04,0,799.9808,4,1.006282898,0.675485604,0.249163365,0.250667032,1.308419074,4,Potential Big Spenders
CUST01819,83,2,1750.57,2,240.2548,2,-0.067096621,-0.58350905,-0.375393654,-0.73426767,-0.278745838,2,New/churn customers
CUST01820,7,10,6699.02,3,2130.0265,4,-1.015664568,2.773810027,1.949283985,2.591112474,1.308419074,1,Discount-Sensitive customers
CUST01821,42,5,3708.96,0,737.4921,5,-0.578824066,0.675485604,0.544616742,0.140707357,2.10200153,4,Potential Big Spenders
CUST01822,51,2,2116.75,2,554.2143,2,-0.466493651,-0.58350905,-0.203369998,-0.18180163,-0.278745838,2,New/churn customers
CUST01823,33,4,3657.11,0,929.3453,2,-0.691154481,0.255820719,0.520258703,0.478306243,-0.278745838,3,loyal customers
CUST01824,202,5,5499.38,4,787.2434,3,1.418161085,0.675485604,1.385718367,0.228253374,0.514836618,4,Potential Big Spenders
CUST01825,17,1,561.93,2,196.6755,1,-0.890852996,-1.003173935,-0.933791703,-0.810952986,-1.072328294,2,New/churn customers
CUST01826,58,5,3208.37,0,1012.4145,3,-0.379125551,0.675485604,0.309450098,0.624480868,0.514836618,3,loyal customers
CUST01827,6,2,1217.56,2,226.2574,2,-1.028145725,-0.58350905,-0.625790531,-0.758898516,-0.278745838,2,New/churn customers
CUST01828,123,3,1876.83,1,435.4713,3,0.432149667,-0.163844165,-0.316079364,-0.390750476,0.514836618,3,loyal customers
CUST01829,102,7,4605.35,3,1227.8509,2,0.170045366,1.514815373,0.965721893,1.003578474,-0.278745838,4,Potential Big Spenders
CUST01830,28,4,2433.02,0,463.4899,4,-0.753560267,0.255820719,-0.05479301,-0.341446903,1.308419074,3,loyal customers
CUST01831,12,1,448.22,2,94.1262,1,-0.953258782,-1.003173935,-0.987210268,-0.991406215,-1.072328294,2,New/churn customers
CUST01832,96,5,5038.61,0,1329.8699,3,0.095158423,0.675485604,1.169258321,1.183098548,0.514836618,4,Potential Big Spenders
CUST01833,28,7,4261.32,0,992.1374,4,-0.753560267,1.514815373,0.804103842,0.588799803,1.308419074,4,Potential Big Spenders
CUST01834,3,1,715.74,2,279.1386,1,-1.065589196,-1.003173935,-0.861535003,-0.665844899,-1.072328294,2,New/churn customers
CUST01835,133,1,710.25,1,198.87,1,0.556961239,-1.003173935,-0.86411409,-0.807091383,-1.072328294,2,New/churn customers
CUST01836,126,6,3567.04,0,1042.0853,4,0.469593138,1.095150489,0.477945713,0.676691772,1.308419074,4,Potential Big Spenders
CUST01837,77,1,441.28,2,207.4016,1,-0.141983564,-1.003173935,-0.990470534,-0.792078558,-1.072328294,2,New/churn customers
CUST01838,65,2,775.96,2,222.3022,2,-0.29175745,-0.58350905,-0.833244915,-0.765858375,-0.278745838,2,New/churn customers
CUST01839,1,3,1378.5,2,474.6686,3,-1.090551511,-0.163844165,-0.550184307,-0.321776047,0.514836618,3,loyal customers
CUST01840,102,3,1327.8,1,331.242,3,0.170045366,-0.163844165,-0.5740021,-0.574159956,0.514836618,3,loyal customers
CUST01841,15,5,3198.59,0,840.7799,4,-0.91581531,0.675485604,0.30485566,0.322460105,1.308419074,3,loyal customers
CUST01842,162,1,1332.91,1,426.5312,1,0.918914797,-1.003173935,-0.57160153,-0.406482128,-1.072328294,0,At-Risk/dormant Segment
CUST01843,26,2,2693.71,2,135.016,1,-0.778522581,-0.58350905,0.067673664,-0.91945354,-1.072328294,2,New/churn customers
CUST01844,126,7,4849.78,3,1089.6123,4,0.469593138,1.514815373,1.080549962,0.760323748,1.308419074,4,Potential Big Spenders
CUST01845,165,1,545.67,1,180.0711,1,0.956358269,-1.003173935,-0.941430309,-0.840171299,-1.072328294,0,At-Risk/dormant Segment
CUST01846,77,7,4758.75,3,1691.938,4,-0.141983564,1.514815373,1.037785984,1.82021999,1.308419074,4,Potential Big Spenders
CUST01847,17,1,1293.93,2,194.0895,1,-0.890852996,-1.003173935,-0.589913513,-0.8155035,-1.072328294,2,New/churn customers
CUST01848,2,5,5180.32,0,1453.3342,4,-1.078070354,0.675485604,1.235830696,1.400355338,1.308419074,4,Potential Big Spenders
CUST01849,35,1,385.85,2,138.906,1,-0.666192166,-1.003173935,-1.016510381,-0.912608412,-1.072328294,2,New/churn customers
CUST01850,29,3,1714.05,2,478.8719,2,-0.741079109,-0.163844165,-0.392549981,-0.314379614,-0.278745838,3,loyal customers
CUST01851,356,1,289.22,4,135.9334,1,3.340259293,-1.003173935,-1.061905121,-0.917839216,-1.072328294,0,At-Risk/dormant Segment
CUST01852,49,1,572.93,2,103.1274,1,-0.491455966,-1.003173935,-0.928624135,-0.975567047,-1.072328294,2,New/churn customers
CUST01853,154,6,3611.41,0,1390.8389,3,0.81906554,1.095150489,0.498789805,1.290384049,0.514836618,4,Potential Big Spenders
CUST01854,151,2,1301.87,1,520.7722,2,0.781622068,-0.58350905,-0.586183468,-0.240648789,-0.278745838,0,At-Risk/dormant Segment
CUST01855,73,3,2387.65,0,514.1178,2,-0.191908193,-0.163844165,-0.076106881,-0.252358357,-0.278745838,3,loyal customers
CUST01856,212,3,1379.79,1,437.7009,2,1.542972657,-0.163844165,-0.549578292,-0.386827109,-0.278745838,0,At-Risk/dormant Segment
CUST01857,75,9,5573.32,3,1861.256,5,-0.166945878,2.354145142,1.420453822,2.118164295,2.10200153,1,Discount-Sensitive customers
CUST01858,21,1,522.62,2,104.524,1,-0.840928367,-1.003173935,-0.952258714,-0.973109488,-1.072328294,2,New/churn customers
CUST01859,16,2,1262.4,2,254.1402,2,-0.903334153,-0.58350905,-0.604725643,-0.709833908,-0.278745838,2,New/churn customers
CUST01860,2,2,914.93,2,74.2743,2,-1.078070354,-0.58350905,-0.767959735,-1.026339067,-0.278745838,2,New/churn customers
CUST01861,2,3,2676.62,2,548.1282,2,-1.078070354,-0.163844165,0.059645142,-0.192511176,-0.278745838,3,loyal customers
CUST01862,10,3,3486.8,0,212.634,2,-0.978221096,-0.163844165,0.44025065,-0.782871245,-0.278745838,3,loyal customers
CUST01863,189,1,530.13,1,169.6416,1,1.255906042,-1.003173935,-0.948730674,-0.858523808,-1.072328294,0,At-Risk/dormant Segment
CUST01864,222,1,519.75,1,62.37,1,1.667784229,-1.003173935,-0.953606979,-1.047286741,-1.072328294,0,At-Risk/dormant Segment
CUST01865,61,3,1867.76,2,343.6275,3,-0.341682079,-0.163844165,-0.320340259,-0.552365526,0.514836618,3,loyal customers
CUST01866,71,1,510.52,2,137.8404,1,-0.216870507,-1.003173935,-0.957943039,-0.91448352,-1.072328294,2,New/churn customers
CUST01867,12,1,663.94,2,126.1486,1,-0.953258782,-1.003173935,-0.885869553,-0.935057264,-1.072328294,2,New/churn customers
CUST01868,81,3,26057.29,3,3544.4937,2,-0.092058935,-0.163844165,11.04339171,5.080112146,-0.278745838,1,Discount-Sensitive customers
CUST01869,53,8,5254.78,3,2097.3677,5,-0.441531337,1.934480258,1.270810436,2.533643667,2.10200153,1,Discount-Sensitive customers
CUST01870,92,4,4178.4,0,1347.0798,3,0.045233794,0.255820719,0.765149771,1.213382344,0.514836618,4,Potential Big Spenders
CUST01871,101,1,1448.69,1,86.9214,1,0.157564209,-1.003173935,-0.517210523,-1.004084307,-1.072328294,2,New/churn customers
CUST01872,42,7,4856.42,3,1511.5528,4,-0.578824066,1.514815373,1.083669294,1.502801033,1.308419074,4,Potential Big Spenders
CUST01873,10,5,2655.24,0,739.3561,3,-0.978221096,0.675485604,0.049601268,0.143987387,0.514836618,3,loyal customers
CUST01874,32,1,663.19,2,72.9509,1,-0.703635638,-1.003173935,-0.886221887,-1.028667818,-1.072328294,2,New/churn customers
CUST01875,75,7,3162.78,0,1324.4358,4,-0.166945878,1.514815373,0.288032875,1.17353631,1.308419074,4,Potential Big Spenders
CUST01876,144,5,4129.84,0,919.4713,5,0.694253968,0.675485604,0.742337306,0.460931233,2.10200153,4,Potential Big Spenders
CUST01877,46,3,2789.21,0,1148.9483,2,-0.528899437,-0.163844165,0.112537554,0.864735703,-0.278745838,3,loyal customers
CUST01878,23,1,314.15,2,172.7825,1,-0.815966053,-1.003173935,-1.050193531,-0.852996852,-1.072328294,2,New/churn customers
CUST01879,25,1,709.74,2,99.3636,1,-0.791003738,-1.003173935,-0.864353677,-0.982190104,-1.072328294,2,New/churn customers
CUST01880,232,4,1569.84,4,631.4482,4,1.792595801,0.255820719,-0.460296803,-0.045895226,1.308419074,0,At-Risk/dormant Segment
CUST01881,9,5,3112.58,0,785.4927,5,-0.990702253,0.675485604,0.264449972,0.225172714,2.10200153,4,Potential Big Spenders
CUST01882,220,2,965.8,1,233.8364,2,1.642821915,-0.58350905,-0.744062079,-0.745561955,-0.278745838,0,At-Risk/dormant Segment
CUST01883,6,4,2831.88,0,740.6294,3,-1.028145725,0.255820719,0.132583021,0.146227979,0.514836618,3,loyal customers
CUST01884,235,3,2372.63,4,752.3567,2,1.830039273,-0.163844165,-0.083162961,0.166864191,-0.278745838,0,At-Risk/dormant Segment
CUST01885,7,5,3303.28,0,1306.1654,3,-1.015664568,0.675485604,0.354036818,1.141386381,0.514836618,4,Potential Big Spenders
CUST01886,79,2,948.26,2,206.129,2,-0.11702125,-0.58350905,-0.752302002,-0.794317917,-0.278745838,2,New/churn customers
CUST01887,127,6,3354.62,0,1454.9269,4,0.482074296,1.095150489,0.378155269,1.403157969,1.308419074,4,Potential Big Spenders
CUST01888,28,6,3310.32,0,670.977,3,-0.753560267,1.095150489,0.357344061,0.023662535,0.514836618,3,loyal customers
CUST01889,72,2,1553.42,2,468.6523,1,-0.20438935,-0.58350905,-0.468010574,-0.332362767,-1.072328294,2,New/churn customers
CUST01890,227,1,416.76,1,116.6928,1,1.730190015,-1.003173935,-1.001989513,-0.951696379,-1.072328294,0,At-Risk/dormant Segment
CUST01891,218,2,3614.49,4,1079.4343,2,1.6178596,-0.58350905,0.500236724,0.742413797,-0.278745838,0,At-Risk/dormant Segment
CUST01892,40,1,547.55,2,235.4465,1,-0.60378638,-1.003173935,-0.940547125,-0.742728706,-1.072328294,2,New/churn customers
CUST01893,51,3,2530.01,0,681.4366,2,-0.466493651,-0.163844165,-0.00922915,0.04206801,-0.278745838,3,loyal customers
CUST01894,196,4,3166.55,4,842.553,4,1.343274142,0.255820719,0.289803942,0.325580181,1.308419074,3,loyal customers
CUST01895,330,1,1344.42,4,443.6586,1,3.015749206,-1.003173935,-0.566194374,-0.376343505,-1.072328294,0,At-Risk/dormant Segment
CUST01896,71,1,177.86,2,94.2658,1,-0.216870507,-1.003173935,-1.114219704,-0.991160565,-1.072328294,2,New/churn customers
CUST01897,29,6,4619.71,0,919.4461,3,-0.741079109,1.095150489,0.972467919,0.460886889,0.514836618,4,Potential Big Spenders
CUST01898,219,1,829.18,1,190.7114,1,1.630340758,-1.003173935,-0.808243279,-0.821447851,-1.072328294,0,At-Risk/dormant Segment
CUST01899,54,2,1576.16,2,655.2902,1,-0.42905018,-0.58350905,-0.4573278,-0.003941103,-1.072328294,2,New/churn customers
CUST01900,76,7,5287.41,3,1342.4429,4,-0.154464721,1.514815373,1.286139323,1.205222916,1.308419074,4,Potential Big Spenders
CUST01901,164,3,2344.37,1,440.5523,3,0.943877112,-0.163844165,-0.096438914,-0.381809577,0.514836618,0,At-Risk/dormant Segment
CUST01902,54,2,549.93,2,262.0652,2,-0.42905018,-0.58350905,-0.939429051,-0.695888499,-0.278745838,2,New/churn customers
CUST01903,21,8,5239.29,3,1506.043,3,-0.840928367,1.934480258,1.26353356,1.493105587,0.514836618,4,Potential Big Spenders
CUST01904,40,3,2969.43,0,897.7349,3,-0.60378638,-0.163844165,0.197201116,0.422682278,0.514836618,3,loyal customers
CUST01905,3,3,2083.64,2,383.88,2,-1.065589196,-0.163844165,-0.218924379,-0.481534291,-0.278745838,3,loyal customers
CUST01906,82,1,555.37,2,277.685,1,-0.079577778,-1.003173935,-0.936873453,-0.66840276,-1.072328294,2,New/churn customers
CUST01907,33,5,3168.61,0,686.9994,2,-0.691154481,0.675485604,0.290771687,0.051856718,-0.278745838,3,loyal customers
CUST01908,217,3,1025.52,1,416.4759,3,1.605378443,-0.163844165,-0.716006881,-0.424176167,0.514836618,0,At-Risk/dormant Segment
CUST01909,38,1,825.7,2,57.799,1,-0.628748695,-1.003173935,-0.80987811,-1.055330206,-1.072328294,2,New/churn customers
CUST01910,131,5,2642.55,0,537.8048,3,0.531998924,0.675485604,0.043639773,-0.210676984,0.514836618,3,loyal customers
CUST01911,41,8,5924.11,3,1101.8078,3,-0.591305223,1.934480258,1.58524758,0.78178384,0.514836618,4,Potential Big Spenders
CUST01912,44,4,1992.5,0,631.3189,2,-0.553861751,0.255820719,-0.261740033,-0.046122751,-0.278745838,3,loyal customers
CUST01913,79,1,422.52,2,185.9088,1,-0.11702125,-1.003173935,-0.999283587,-0.829898857,-1.072328294,2,New/churn customers
CUST01914,84,6,5482.89,3,1470.7819,2,-0.054615464,1.095150489,1.377971712,1.431057583,-0.278745838,4,Potential Big Spenders
CUST01915,274,4,3357.25,4,1013.5832,3,2.316804403,0.255820719,0.379390788,0.626537398,0.514836618,0,At-Risk/dormant Segment
CUST01916,11,2,934.02,2,272.3528,1,-0.965739939,-0.58350905,-0.758991654,-0.677785688,-1.072328294,2,New/churn customers
CUST01917,197,2,1593.3,1,519.3102,2,1.355755299,-0.58350905,-0.449275789,-0.243221431,-0.278745838,0,At-Risk/dormant Segment
CUST01918,171,4,3621.08,0,590.1843,3,1.031245212,0.255820719,0.503332568,-0.118506194,0.514836618,3,loyal customers
CUST01919,41,1,328.12,2,180.466,1,-0.591305223,-1.003173935,-1.043630719,-0.839476404,-1.072328294,2,New/churn customers
CUST01920,216,4,2814.54,4,765.1299,2,1.592897286,0.255820719,0.124437054,0.189340846,-0.278745838,0,At-Risk/dormant Segment
CUST01921,76,4,2532.17,0,358.3955,4,-0.154464721,0.255820719,-0.008214427,-0.526378676,1.308419074,3,loyal customers
CUST01922,31,3,2918.16,0,339.7597,2,-0.716116795,-0.163844165,0.173115549,-0.559171589,-0.278745838,3,loyal customers
CUST01923,147,3,1359.38,1,501.3737,1,0.73169744,-0.163844165,-0.559166481,-0.274783805,-1.072328294,0,At-Risk/dormant Segment
CUST01924,62,1,371.86,2,92.965,1,-0.329200922,-1.003173935,-1.023082588,-0.993449547,-1.072328294,2,New/churn customers
CUST01925,13,1,448.97,2,152.6498,1,-0.940777625,-1.003173935,-0.986857933,-0.888423819,-1.072328294,2,New/churn customers
CUST01926,131,1,449.37,1,143.7984,1,0.531998924,-1.003173935,-0.986670022,-0.903999388,-1.072328294,2,New/churn customers
CUST01927,164,3,3362.9,1,981.6218,2,0.943877112,-0.163844165,0.382045039,0.570295786,-0.278745838,3,loyal customers
CUST01928,7,3,1788.02,2,386.1179,3,-1.015664568,-0.163844165,-0.357800432,-0.477596319,0.514836618,3,loyal customers
CUST01929,164,2,735.41,1,186.171,2,0.943877112,-0.58350905,-0.852294451,-0.82943747,-0.278745838,0,At-Risk/dormant Segment
CUST01930,20,2,1131.91,2,225.2565,2,-0.853409524,-0.58350905,-0.666027098,-0.760659773,-0.278745838,2,New/churn customers
CUST01931,11,2,975.78,2,295.6194,2,-0.965739939,-0.58350905,-0.739373685,-0.636844081,-0.278745838,2,New/churn customers
CUST01932,13,1,1359.13,2,448.5129,1,-0.940777625,-1.003173935,-0.559283925,-0.367801525,-1.072328294,2,New/churn customers
CUST01933,40,6,3230.78,0,588.557,5,-0.60378638,1.095150489,0.319977844,-0.12136971,2.10200153,4,Potential Big Spenders
CUST01934,34,1,585.58,2,163.9624,1,-0.678673323,-1.003173935,-0.922681431,-0.868517343,-1.072328294,2,New/churn customers
CUST01935,53,1,308.98,2,101.9634,1,-0.441531337,-1.003173935,-1.052622288,-0.977615306,-1.072328294,2,New/churn customers
CUST01936,35,1,300.34,2,90.102,1,-0.666192166,-1.003173935,-1.056681179,-0.998487491,-1.072328294,2,New/churn customers
CUST01937,121,1,383.33,1,72.8327,1,0.407187353,-1.003173935,-1.017694224,-1.028875811,-1.072328294,2,New/churn customers
CUST01938,46,4,1866.8,0,375.7229,3,-0.528899437,0.255820719,-0.320791247,-0.495888119,0.514836618,3,loyal customers
CUST01939,35,4,3249.84,0,704.0681,2,-0.666192166,0.255820719,0.328931831,0.081892048,-0.278745838,3,loyal customers
CUST01940,9,7,6388.84,3,1766.9125,5,-0.990702253,1.514815373,1.803567951,1.95215059,2.10200153,1,Discount-Sensitive customers
CUST01941,48,9,5847.19,3,1638.7695,4,-0.503937123,2.354145142,1.549112183,1.726660819,1.308419074,1,Discount-Sensitive customers
CUST01942,250,1,523.56,4,104.712,1,2.017256631,-1.003173935,-0.951817122,-0.972778669,-1.072328294,0,At-Risk/dormant Segment
CUST01943,53,4,4844.02,0,1173.9003,3,-0.441531337,0.255820719,1.077844035,0.908643062,0.514836618,4,Potential Big Spenders
CUST01944,14,7,5245.98,3,972.0057,3,-0.928296467,1.514815373,1.266676381,0.553374595,0.514836618,4,Potential Big Spenders
CUST01945,119,1,554.68,1,160.8572,1,0.382225038,-1.003173935,-0.937197601,-0.873981479,-1.072328294,2,New/churn customers
CUST01946,119,3,1522.71,1,486.0461,3,0.382225038,-0.163844165,-0.482437485,-0.301755368,0.514836618,3,loyal customers
CUST01947,124,7,4832.06,3,1333.3417,4,0.444630824,1.514815373,1.072225479,1.189207781,1.308419074,4,Potential Big Spenders
CUST01948,171,2,1170.93,1,462.9451,2,1.031245212,-0.58350905,-0.647696324,-0.342405573,-0.278745838,0,At-Risk/dormant Segment
CUST01949,137,8,9603.31,3,2081.272,4,0.606885868,1.934480258,3.313658288,2.505320499,1.308419074,1,Discount-Sensitive customers
CUST01950,137,3,1395.91,1,461.5922,1,0.606885868,-0.163844165,-0.542005456,-0.344786234,-1.072328294,2,New/churn customers
CUST01951,126,4,2559.61,0,731.3232,2,0.469593138,0.255820719,0.004676307,0.12985211,-0.278745838,3,loyal customers
CUST01952,314,2,922.6,4,281.4194,1,2.816050691,-0.58350905,-0.76435653,-0.661831437,-1.072328294,0,At-Risk/dormant Segment
CUST01953,177,1,886.28,1,301.3352,1,1.106132155,-1.003173935,-0.781418901,-0.626786143,-1.072328294,0,At-Risk/dormant Segment
CUST01954,51,10,7300.6,3,2107.7067,2,-0.466493651,2.773810027,2.231893605,2.551836926,-0.278745838,1,Discount-Sensitive customers
CUST01955,26,7,2957.63,0,1118.1935,5,-0.778522581,1.514815373,0.191657724,0.810617313,2.10200153,4,Potential Big Spenders
CUST01956,79,1,301.98,2,84.5544,1,-0.11702125,-1.003173935,-1.055910741,-1.008249453,-1.072328294,2,New/churn customers
CUST01957,211,3,2989.2,4,918.334,3,1.5304915,-0.163844165,0.206488645,0.458929957,0.514836618,0,At-Risk/dormant Segment
CUST01958,114,7,3390.38,0,1149.1876,2,0.319819252,1.514815373,0.394954564,0.865156792,-0.278745838,4,Potential Big Spenders
CUST01959,10,1,676.52,2,162.3648,1,-0.978221096,-1.003173935,-0.879959734,-0.871328596,-1.072328294,2,New/churn customers
CUST01960,26,1,1173.93,2,152.6109,1,-0.778522581,-1.003173935,-0.646286987,-0.88849227,-1.072328294,2,New/churn customers
CUST01961,80,4,3056.04,0,756.6338,4,-0.104540092,0.255820719,0.23788867,0.174390489,1.308419074,3,loyal customers
CUST01962,143,8,5467.69,3,1009.2101,4,0.681772811,1.934480258,1.370831072,0.618842172,1.308419074,4,Potential Big Spenders
CUST01963,114,1,827.54,1,190.3342,1,0.319819252,-1.003173935,-0.809013717,-0.8221116,-1.072328294,2,New/churn customers
CUST01964,16,1,848.15,2,364.7045,1,-0.903334153,-1.003173935,-0.799331573,-0.515276899,-1.072328294,2,New/churn customers
CUST01965,197,2,1060.55,1,325.0885,2,1.355755299,-0.58350905,-0.699550524,-0.584988103,-0.278745838,0,At-Risk/dormant Segment
CUST01966,50,6,5099.78,0,1038.9661,5,-0.478974808,1.095150489,1.197994699,0.671203,2.10200153,4,Potential Big Spenders
CUST01967,29,4,1574.64,0,424.6746,2,-0.741079109,0.255820719,-0.458041864,-0.409749137,-0.278745838,3,loyal customers
CUST01968,60,1,1323.58,2,251.4802,1,-0.354163236,-1.003173935,-0.575984567,-0.714514638,-1.072328294,2,New/churn customers
CUST01969,81,2,1641,2,451.5596,2,-0.092058935,-0.58350905,-0.426867333,-0.362440329,-0.278745838,2,New/churn customers
CUST01970,85,3,1898.37,2,362.3785,1,-0.042134306,-0.163844165,-0.305960325,-0.519369899,-1.072328294,2,New/churn customers
CUST01971,11,2,2559.4,2,715.3499,2,-0.965739939,-0.58350905,0.004577653,0.101744326,-0.278745838,3,loyal customers
CUST01972,5,9,4551.23,3,1274.1957,4,-1.040626882,2.354145142,0.940297457,1.085130165,1.308419074,4,Potential Big Spenders
CUST01973,90,3,2694.88,0,560.8228,2,0.020271479,-0.163844165,0.068223305,-0.170172832,-0.278745838,3,loyal customers
CUST01974,55,5,2533.77,0,609.1427,3,-0.416569022,0.675485604,-0.007462781,-0.085145611,0.514836618,3,loyal customers
CUST01975,58,5,3442.37,0,991.8335,3,-0.379125551,0.675485604,0.419378372,0.588265039,0.514836618,3,loyal customers
CUST01976,101,5,4264.75,0,567.024,4,0.157564209,0.675485604,0.805715184,-0.159260748,1.308419074,4,Potential Big Spenders
CUST01977,69,2,1844.12,2,533.5496,2,-0.241832822,-0.58350905,-0.331445833,-0.218164744,-0.278745838,2,New/churn customers
CUST01978,157,7,6034.36,3,2337.8225,5,0.856509012,1.514815373,1.637040709,2.956765475,2.10200153,1,Discount-Sensitive customers
CUST01979,62,1,669.46,2,194.1434,1,-0.329200922,-1.003173935,-0.883276373,-0.815408654,-1.072328294,2,New/churn customers
CUST01980,2,8,7551.46,3,1475.7495,4,-1.078070354,1.934480258,2.349742352,1.439798935,1.308419074,1,Discount-Sensitive customers
